COD_ESCOLA;SITUACAO_FUNCIONAMENTO;TIPO_LOCALIZACAO;TIPO_REDE;ENDERECO_BAIRRO;MUNICIPIO;ESTADO;CEP;LATITUDE;LONGITUDE;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_MAT_INF;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA;QT_MAT_PROF;QT_MAT_ESP;QT_DOC_INF;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_MED;QT_DOC_EJA;QT_DOC_PROF;QT_TUR_INF;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_MED;QT_TUR_EJA;QT_TUR_PROF
41389999;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81750450;-25.513891;-49.241997;null;25;22;53;39;0;0;0;0;4;7;9;0;0;0;4;5;4;0;0;0
41356330;Em Atividade;Urbana;Municipal;CAMPO COMPRIDO;Curitiba;PR;81270240;-25.454521;-49.353962;null;6;113;0;0;0;0;0;2;19;0;0;0;0;0;6;0;0;0;0;0
41410823;Em Atividade;Urbana;Municipal;GANCHINHO;Curitiba;PR;81935386;-25.557121;-49.252132;null;10;275;0;0;0;0;0;7;38;0;0;0;0;0;10;0;0;0;0;0
41355903;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81250210;-25.475233;-49.34749;null;9;92;0;0;0;0;0;1;18;0;0;0;0;0;6;0;0;0;0;0
41159055;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82970040;-25.473787;-49.20742;null;5;22;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
41385942;Em Atividade;Urbana;Municipal;CAXIMBA;Curitiba;PR;81495010;-25.619064;-49.348454;null;14;148;638;0;0;44;0;89;9;36;0;0;3;0;6;22;0;0;2;0
41360362;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81590400;-25.488266;-49.202446;null;6;68;0;0;0;0;0;2;11;0;0;0;0;0;3;0;0;0;0;0
41129512;Em Atividade;Urbana;Estadual;VL IZABEL;Curitiba;PR;80320310;-25.46219;-49.298477;null;9;0;0;269;168;0;0;19;0;0;21;23;0;0;0;0;11;6;0;0
41370341;Em Atividade;Urbana;Privada;TATUQUARA;Curitiba;PR;81470096;-25.564907;-49.33243;null;5;111;0;0;0;0;0;3;7;0;0;0;0;0;5;0;0;0;0;0
41356322;Em Atividade;Urbana;Municipal;PORTAO;Curitiba;PR;81070210;-25.481937;-49.30509;null;6;137;0;0;0;0;0;4;22;0;0;0;0;0;6;0;0;0;0;0
41134419;Em Atividade;Urbana;Estadual;REBOUCAS;Curitiba;PR;80230000;-25.439903;-49.26681;null;24;0;0;272;393;0;51;22;0;0;23;41;0;14;0;0;9;14;0;2
41132130;Em Atividade;Urbana;Privada;SEMINARIO;Curitiba;PR;80440080;-25.44752;-49.29755;null;54;351;920;866;655;0;0;37;29;47;30;31;0;0;22;37;24;14;0;0
41157729;Em Atividade;Urbana;Privada;ALTO BOQUEIRAO;Curitiba;PR;81750090;-25.509258;-49.24889;null;11;99;0;0;0;0;0;4;9;0;0;0;0;0;9;0;0;0;0;0
41356535;Em Atividade;Urbana;Municipal;GANCHINHO;Curitiba;PR;81935446;-25.554201;-49.24727;null;6;155;0;0;0;0;0;3;18;0;0;0;0;0;6;0;0;0;0;0
41162986;Em Atividade;Urbana;Privada;AGUA VERDE;Curitiba;PR;80620310;-25.462412;-49.278618;null;16;116;229;74;0;0;0;5;9;23;14;0;0;0;18;22;8;0;0;0
41132912;Em Atividade;Urbana;Estadual;BATEL;Curitiba;PR;80440080;-25.44573;-49.29588;null;23;0;0;0;321;0;140;12;0;0;0;41;0;24;0;0;0;15;0;5
41150015;Em Atividade;Urbana;Privada;BOA VISTA;Curitiba;PR;82560000;-25.38676;-49.242516;null;9;0;80;44;0;0;0;4;0;6;7;0;0;0;0;5;4;0;0;0
41356764;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81170320;-25.514454;-49.331444;null;6;149;0;0;0;0;0;2;22;0;0;0;0;0;6;0;0;0;0;0
41133080;Em Atividade;Urbana;Privada;CENTRO CIVICO;Curitiba;PR;80520100;-25.414574;-49.273125;null;18;64;53;37;0;0;0;2;7;17;11;0;0;0;6;5;4;0;0;0
41149432;Em Atividade;Urbana;Privada;JUVEVE;Curitiba;PR;80040130;-25.42086;-49.25493;null;7;29;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
41131509;Em Atividade;Urbana;Municipal;SANTA QUITERIA;Curitiba;PR;80310140;-25.463253;-49.305004;null;18;351;0;0;0;0;0;21;23;0;0;0;0;0;17;0;0;0;0;0
41161866;Em Atividade;Urbana;Privada;LINDOIA;Curitiba;PR;81010190;-25.47684;-49.27946;null;7;34;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41146514;Em Atividade;Urbana;Privada;SEMINARIO;Curitiba;PR;80310080;-25.44855;-49.31014;null;24;133;124;33;0;0;0;0;15;13;9;0;0;0;11;8;2;0;0;0
41127064;Em Atividade;Urbana;Municipal;SEMINARIO;Curitiba;PR;80740200;-25.444479;-49.312664;null;10;0;153;0;0;0;0;153;0;0;33;0;0;0;0;0;20;0;0;0
41376692;Em Atividade;Urbana;Privada;PAROLIN;Curitiba;PR;80220150;-25.462576;-49.268368;null;5;105;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41149475;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670100;-25.49486;-49.25068;null;4;10;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
41133811;Em Atividade;Urbana;Municipal;HAUER;Curitiba;PR;81630160;-25.491858;-49.261635;null;15;0;407;0;0;0;0;9;0;39;0;0;0;0;0;14;0;0;0;0
41355466;Em Atividade;Urbana;Municipal;CAJURU;Curitiba;PR;82930230;-25.46063;-49.204464;null;6;124;0;0;0;0;0;2;15;0;0;0;0;0;6;0;0;0;0;0
41378733;Paralisada;Urbana;Privada;CENTRO;Curitiba;PR;80510070;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41133196;Em Atividade;Urbana;Privada;PAROLIN;Curitiba;PR;80220041;-25.46151;-49.25978;null;8;9;47;17;0;0;0;1;2;8;9;0;0;0;2;5;2;0;0;0
41356675;Em Atividade;Urbana;Municipal;TINGUI;Curitiba;PR;82600190;-25.390818;-49.213837;null;7;79;0;0;0;0;0;3;14;0;0;0;0;0;4;0;0;0;0;0
41356063;Em Atividade;Urbana;Municipal;CENTRO;Curitiba;PR;80250020;-25.448524;-49.27108;null;10;63;0;0;0;0;0;5;13;0;0;0;0;0;4;0;0;0;0;0
41358856;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81590470;-25.48921;-49.20233;null;16;49;502;0;0;13;0;25;2;22;0;0;1;0;2;17;0;0;2;0
41129830;Em Atividade;Urbana;Privada;SANTA FELICIDADE;Curitiba;PR;82400000;-25.401823;-49.330906;null;27;67;330;408;253;0;0;17;8;20;18;15;0;0;5;14;13;7;0;0
41387392;Em Atividade;Urbana;Privada;SAO BRAZ;Curitiba;PR;82315010;-25.40325;-49.36998;null;25;0;191;126;60;0;0;6;0;21;22;16;0;0;0;11;7;3;0;0
41373740;Paralisada;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670450;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41149548;Em Atividade;Urbana;Privada;SAO LOURENCO;Curitiba;PR;82210000;-25.374746;-49.26294;null;5;22;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41595890;Em Atividade;Urbana;Privada;BACACHERI;Curitiba;PR;82510170;-25.401905;-49.242577;null;13;94;102;0;0;0;0;0;8;10;0;0;0;0;7;7;0;0;0;0
41387244;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81750390;-25.519295;-49.23051;null;9;150;0;0;0;0;0;8;8;0;0;0;0;0;10;0;0;0;0;0
41127897;Em Atividade;Urbana;Estadual;PORTAO;Curitiba;PR;81320300;-25.474699;-49.31114;null;13;0;0;473;245;0;28;37;0;0;38;26;0;12;0;0;17;9;0;1
41358848;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81920640;-25.537281;-49.254295;null;16;121;587;0;0;0;0;25;13;34;0;0;0;0;5;21;0;0;0;0
41128915;Em Atividade;Urbana;Estadual;JD GABINETO;Curitiba;PR;81280220;-25.441185;-49.355263;null;16;0;0;99;247;0;37;10;0;0;13;21;0;13;0;0;4;9;0;1
41395670;Em Atividade;Urbana;Privada;CIDADE INDUSTRIAL;Curitiba;PR;81250490;-25.482504;-49.33886;null;9;13;97;71;0;0;0;5;1;8;8;0;0;0;1;5;4;0;0;0
41376773;Em Atividade;Urbana;Privada;BARREIRINHA;Curitiba;PR;82220050;-25.368818;-49.264904;null;5;38;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41385977;Em Atividade;Urbana;Municipal;TATUQUARA;Curitiba;PR;81480150;-25.566217;-49.325905;null;12;118;412;0;0;0;0;39;11;24;0;0;0;0;5;15;0;0;0;0
41147162;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;81070000;-25.473883;-49.30186;null;3;60;0;0;0;0;0;2;6;0;0;0;0;0;5;0;0;0;0;0
41129083;Em Atividade;Urbana;Estadual;CAPAO RASO;Curitiba;PR;81130060;-25.501263;-49.301426;null;20;0;0;757;706;0;36;36;0;0;42;48;0;13;0;0;24;20;0;1
41149378;Em Atividade;Urbana;Municipal;CENTRO;Curitiba;PR;80240190;-25.43636;-49.281776;null;8;0;428;0;0;0;0;30;0;21;0;0;0;0;0;14;0;0;0;0
41131410;Em Atividade;Urbana;Privada;CRISTO REI;Curitiba;PR;80050520;-25.43759;-49.23602;null;6;23;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41132696;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81350100;-25.494864;-49.335663;null;14;98;482;0;0;0;0;37;9;28;0;0;0;0;4;19;0;0;0;0
41127153;Em Atividade;Urbana;Privada;SAO FRANCISCO;Curitiba;PR;80410060;-25.428127;-49.282913;null;12;41;140;91;0;0;0;10;5;14;12;0;0;0;3;10;5;0;0;0
41132149;Em Atividade;Urbana;Municipal;SANTO INACIO;Curitiba;PR;82300230;-25.428192;-49.343494;null;8;69;251;0;0;0;0;23;5;18;0;0;0;0;3;11;0;0;0;0
41131576;Em Atividade;Urbana;Estadual;XAXIM;Curitiba;PR;81820090;-25.516699;-49.2764;null;14;0;0;356;0;51;0;26;0;0;22;0;6;0;0;0;12;0;2;0
41131525;Paralisada;Urbana;Estadual;JD LOS ANGELES;Curitiba;PR;80310570;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41127463;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81920300;-25.542511;-49.261726;null;29;98;390;370;0;0;0;35;4;28;27;0;0;0;4;14;12;0;0;0
41130197;Em Atividade;Urbana;Estadual;AGUA VERDE;Curitiba;PR;80250150;-25.452162;-49.27906;null;11;0;0;316;187;0;0;15;0;0;25;18;0;0;0;0;12;6;0;0
41388917;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;80610240;null;null;null;13;0;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;0;0;1
41134303;Em Atividade;Urbana;Privada;VISTA ALEGRE;Curitiba;PR;80820380;-25.408558;-49.297237;null;13;73;269;166;0;0;0;2;7;10;9;0;0;0;6;11;7;0;0;0
41161823;Paralisada;Urbana;Privada;SEMINARIO;Curitiba;PR;80240510;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41132289;Em Atividade;Urbana;Municipal;ORLEANS;Curitiba;PR;82310390;-25.429186;-49.356266;null;14;24;332;0;0;0;0;11;6;27;0;0;0;0;1;11;0;0;0;0
41540891;Em Atividade;Urbana;Municipal;ATUBA;Curitiba;PR;82860230;-25.383186;-49.19725;null;10;75;0;0;0;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0
41355580;Em Atividade;Urbana;Municipal;CAPAO RASO;Curitiba;PR;81130130;-25.507908;-49.304047;null;5;113;0;0;0;0;0;1;21;0;0;0;0;0;5;0;0;0;0;0
41389883;Em Atividade;Urbana;Municipal;TATUQUARA;Curitiba;PR;81470470;-25.577595;-49.331833;null;17;126;630;0;0;0;0;70;6;35;0;0;0;0;5;24;0;0;0;0
41356110;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81260100;-25.4802;-49.35153;null;9;71;0;0;0;0;0;4;11;0;0;0;0;0;4;0;0;0;0;0
41389875;Em Atividade;Urbana;Municipal;CAJURU;Curitiba;PR;82930548;-25.45444;-49.19691;null;14;73;416;0;0;21;0;10;5;24;0;0;1;0;3;15;0;0;2;0
41356802;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81540460;-25.473879;-49.226803;null;5;92;0;0;0;0;0;1;10;0;0;0;0;0;6;0;0;0;0;0
41381122;Em Atividade;Urbana;Privada;JUVEVE;Curitiba;PR;80040280;-25.418312;-49.25018;null;5;30;0;0;0;0;0;1;4;0;0;0;0;0;6;0;0;0;0;0
41382099;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670070;-25.50483;-49.24107;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41164237;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82930210;null;null;null;5;31;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41356420;Em Atividade;Urbana;Municipal;SANTA FELICIDADE;Curitiba;PR;82410480;-25.48628;-49.348724;null;7;104;0;0;0;0;0;1;19;0;0;0;0;0;5;0;0;0;0;0
41129920;Em Atividade;Urbana;Estadual;PINHEIRINHO;Curitiba;PR;81870090;-25.531826;-49.288082;null;12;0;0;357;230;80;32;25;0;0;30;21;10;12;0;0;13;8;3;1
41355512;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81900430;-25.542568;-49.283985;null;8;112;0;0;0;0;0;1;13;0;0;0;0;0;6;0;0;0;0;0
41129318;Em Atividade;Urbana;Privada;AGUA VERDE;Curitiba;PR;80250040;-25.4499;-49.27459;null;26;41;306;250;0;0;0;27;3;25;24;0;0;0;3;15;10;0;0;0
41533909;Em Atividade;Urbana;Privada;CAMPO COMPRIDO;Curitiba;PR;81270330;-25.456356;-49.34726;null;27;0;241;184;0;0;0;6;0;16;11;0;0;0;0;12;8;0;0;0
41129482;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81280070;-25.435686;-49.350845;null;15;0;419;0;0;0;0;11;0;37;0;0;0;0;0;15;0;0;0;0
41410645;Em Atividade;Urbana;Municipal;ABRANCHES;Curitiba;PR;82220660;-25.355637;-49.274258;null;12;49;457;0;0;12;0;20;2;28;0;0;2;0;2;19;0;0;1;0
41388836;Em Atividade;Urbana;Privada;CAPAO RASO;Curitiba;PR;81130120;-25.50673;-49.30109;null;9;104;0;0;0;0;0;0;5;0;0;0;0;0;9;0;0;0;0;0
41131606;Em Atividade;Urbana;Privada;MERCES;Curitiba;PR;80810000;-25.42248;-49.290054;null;13;28;93;89;0;0;0;5;6;12;10;0;0;0;4;10;4;0;0;0
41151275;Em Atividade;Urbana;Municipal;SANTA CANDIDA;Curitiba;PR;82630590;-25.362146;-49.216965;null;8;194;0;0;0;0;0;2;28;0;0;0;0;0;8;0;0;0;0;0
41149556;Em Atividade;Urbana;Privada;SANTA QUITERIA;Curitiba;PR;80310420;null;null;null;7;115;0;0;0;0;0;1;9;0;0;0;0;0;7;0;0;0;0;0
41376951;Em Atividade;Urbana;Privada;BARREIRINHA;Curitiba;PR;82700290;-25.3723;-49.26067;null;5;35;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41130880;Em Atividade;Urbana;Municipal;NOVO MUNDO;Curitiba;PR;81030410;-25.489145;-49.280506;null;6;76;185;0;0;0;0;12;9;18;0;0;0;0;3;8;0;0;0;0
41156382;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81730040;-25.509878;-49.22775;null;7;150;0;0;0;0;0;7;15;0;0;0;0;0;7;0;0;0;0;0
41148851;Em Atividade;Urbana;Federal;GUABIROTUBA;Curitiba;PR;81520260;-25.45694;-49.23605;null;30;0;0;0;133;0;184;2;0;0;0;18;0;23;0;0;0;3;0;5
41162188;Em Atividade;Urbana;Privada;CIC;Curitiba;PR;81240300;-25.479242;-49.337826;null;7;80;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41128249;Extinta no Ano do Censo;Urbana;Federal;CENTRO;Curitiba;PR;80230901;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41132750;Em Atividade;Urbana;Municipal;SANTA CANDIDA;Curitiba;PR;82640500;-25.37346;-49.24136;null;5;49;179;0;0;0;0;5;8;16;0;0;0;0;2;8;0;0;0;0
41133005;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;81070090;-25.482183;-49.29828;null;29;120;380;315;202;0;0;17;11;21;16;15;0;0;8;15;11;5;0;0
41133293;Em Atividade;Urbana;Privada;CENTRO;Curitiba;PR;80010030;-25.435154;-49.27523;null;21;0;0;0;825;0;0;12;0;0;0;24;0;0;0;0;0;18;0;0
41129059;Paralisada;Urbana;Estadual;GUABIROTUBA;Curitiba;PR;81510000;-25.463236;-49.246315;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41129857;Em Atividade;Urbana;Estadual;BOQUEIRAO;Curitiba;PR;81670020;-25.496025;-49.242653;null;64;0;0;0;1239;0;1561;29;0;0;0;88;0;104;0;0;0;41;0;54
41132050;Em Atividade;Urbana;Municipal;NOVO MUNDO;Curitiba;PR;81050340;-25.487638;-49.306942;null;11;0;357;0;0;0;0;10;0;27;0;0;0;0;0;14;0;0;0;0
41130952;Em Atividade;Urbana;Estadual;BARREIRINHA;Curitiba;PR;82220000;-25.366922;-49.25975;null;7;0;0;335;0;0;0;17;0;0;22;0;0;0;0;0;12;0;0;0
41131762;Em Atividade;Urbana;Municipal;FAZENDINHA;Curitiba;PR;81330140;-25.4835;-49.33097;null;6;49;202;0;0;0;0;7;7;16;0;0;0;0;2;8;0;0;0;0
41157001;Em Atividade;Urbana;Municipal;CAJURU;Curitiba;PR;82990422;-25.44768;-49.20063;null;6;129;0;0;0;0;0;2;19;0;0;0;0;0;6;0;0;0;0;0
41133790;Em Atividade;Urbana;Privada;BUTIATUVINHA;Curitiba;PR;82300400;-25.384445;-49.35029;null;9;0;0;0;0;55;0;55;0;0;0;0;9;0;0;0;0;0;7;0
41536894;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81170350;-25.51249;-49.33222;null;18;71;558;0;0;0;0;11;9;30;0;0;0;0;3;20;0;0;0;0
41161360;Em Atividade;Urbana;Privada;XAXIM;Curitiba;PR;81830080;-25.50514;-49.272354;null;8;95;0;0;0;0;0;1;7;0;0;0;0;0;7;0;0;0;0;0
41130723;Em Atividade;Urbana;Estadual;AGUA VERDE;Curitiba;PR;80240031;-25.449986;-49.290764;null;17;0;0;556;656;0;0;37;0;0;32;38;0;0;0;0;17;18;0;0
41129989;Em Atividade;Urbana;Estadual;CAMPO COMPRIDO;Curitiba;PR;81270010;-25.444605;-49.345345;null;10;0;0;540;0;0;0;33;0;0;26;0;0;0;0;0;18;0;0;0
41150481;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;81070080;-25.47765;-49.29695;null;9;24;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41130316;Em Atividade;Urbana;Municipal;PINHEIRINHO;Curitiba;PR;81150240;-25.519495;-49.306053;null;27;63;330;0;0;0;0;24;13;38;0;0;0;0;3;13;0;0;0;0
41127358;Em Atividade;Urbana;Estadual;SEMINARIO;Curitiba;PR;80310100;-25.45023;-49.31373;null;5;0;0;153;0;0;0;4;0;0;15;0;0;0;0;0;7;0;0;0
41130804;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81450020;-25.501642;-49.34841;null;20;127;529;0;0;0;0;50;4;26;0;0;0;0;5;20;0;0;0;0
41387422;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82900060;-25.443762;-49.21892;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41154568;Paralisada;Urbana;Privada;CAMPO COMPRIDO;Curitiba;PR;81280330;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41130170;Em Atividade;Urbana;Estadual;BOA VISTA;Curitiba;PR;82560540;-25.384188;-49.23796;null;17;0;0;589;438;0;78;42;0;0;38;34;0;13;0;0;22;12;0;2
41133633;Paralisada;Urbana;Privada;SANTA CANDIDA;Curitiba;PR;82630494;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41129938;Em Atividade;Urbana;Estadual;VL HAUER;Curitiba;PR;81610020;-25.479881;-49.24629;null;17;0;0;394;0;112;0;25;0;0;29;0;13;0;0;0;16;0;4;0
41158270;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81210370;-25.449966;-49.352116;null;11;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41387171;Em Atividade;Urbana;Municipal;PINHEIRINHO;Curitiba;PR;81150140;-25.515408;-49.294357;null;19;0;284;0;0;0;0;284;0;55;23;0;0;0;0;32;8;0;0;0
41405420;Em Atividade;Urbana;Privada;SANTA CANDIDA;Curitiba;PR;82640660;-25.38311;-49.23207;null;10;0;97;113;0;0;0;5;0;9;12;0;0;0;0;5;5;0;0;0
41613945;Em Atividade;Urbana;Privada;ORLEANS;Curitiba;PR;82310380;-25.427353;-49.357452;null;5;35;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41356446;Em Atividade;Urbana;Privada;XAXIM;Curitiba;PR;81810520;-25.504177;-49.268295;null;5;72;0;0;0;0;0;1;4;0;0;0;0;0;4;0;0;0;0;0
41384539;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81250510;-25.484991;-49.338375;null;6;130;0;0;0;0;0;1;18;0;0;0;0;0;6;0;0;0;0;0
41356691;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81270120;-25.456358;-49.345158;null;5;101;0;0;0;0;0;2;19;0;0;0;0;0;5;0;0;0;0;0
41356250;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81250000;-25.485598;-49.3443;null;2;37;0;0;0;0;0;1;5;0;0;0;0;0;2;0;0;0;0;0
41160010;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81590040;-25.492065;-49.198517;null;11;147;0;0;0;0;0;0;23;0;0;0;0;0;7;0;0;0;0;0
41161874;Em Atividade;Urbana;Privada;SANTA FELICIDADE;Curitiba;PR;82030320;-25.394907;-49.335148;null;6;43;0;0;0;0;0;1;6;0;0;0;0;0;9;0;0;0;0;0
41150120;Em Atividade;Urbana;Privada;SANTA FELICIDADE;Curitiba;PR;82320010;-25.41022;-49.34611;null;16;0;62;180;181;0;0;6;0;12;17;26;0;0;0;5;6;3;0;0
41392604;Em Atividade;Urbana;Privada;NOVO MUNDO;Curitiba;PR;81050020;-25.48347;-49.29397;null;5;29;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0
41162129;Em Atividade;Urbana;Privada;SITIO CERCADO;Curitiba;PR;81910020;-25.536587;-49.26885;null;8;125;0;0;0;0;0;4;7;0;0;0;0;0;8;0;0;0;0;0
41133200;Em Atividade;Urbana;Estadual;CIC;Curitiba;PR;81280020;-25.433893;-49.35475;null;20;0;0;877;0;0;0;25;0;0;46;0;0;0;0;0;30;0;0;0
41129091;Em Atividade;Urbana;Municipal;CAPAO DA IMBUIA;Curitiba;PR;82810260;-25.434101;-49.218925;null;10;50;410;0;0;0;0;29;5;30;0;0;0;0;2;15;0;0;0;0
41352912;Em Atividade;Urbana;Privada;AGUA VERDE;Curitiba;PR;80620400;-25.45697;-49.272327;null;78;0;525;446;0;0;0;6;0;40;26;0;0;0;0;25;16;0;0;0
41149327;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81450400;-25.494324;-49.34832;null;8;215;0;0;0;0;0;4;27;0;0;0;0;0;8;0;0;0;0;0
41353927;Em Atividade;Urbana;Municipal;CAPAO DA IMBUIA;Curitiba;PR;82810590;-25.442085;-49.20479;null;5;123;0;0;0;0;0;5;18;0;0;0;0;0;5;0;0;0;0;0
41356462;Em Atividade;Urbana;Municipal;CAMPO COMPRIDO;Curitiba;PR;81200530;-25.436188;-49.341335;null;6;137;0;0;0;0;0;8;24;0;0;0;0;0;6;0;0;0;0;0
41146204;Em Atividade;Urbana;Municipal;CAMPO DE SANTANA;Curitiba;PR;81490040;-25.584997;-49.323494;null;14;69;670;0;0;41;0;41;9;36;0;0;2;0;3;24;0;0;2;0
41376943;Em Atividade;Urbana;Privada;HUGO LANGE;Curitiba;PR;80040455;-25.422136;-49.251278;null;72;233;587;634;376;0;0;94;13;50;40;19;0;0;23;28;21;14;0;0
41164229;Em Atividade;Urbana;Privada;XAXIM;Curitiba;PR;81810290;null;null;null;5;36;0;0;0;0;0;1;4;0;0;0;0;0;4;0;0;0;0;0
41146190;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81590250;-25.479618;-49.202545;null;16;98;388;0;0;0;0;8;8;29;0;0;0;0;4;15;0;0;0;0
41387287;Em Atividade;Urbana;Privada;REBOUCAS;Curitiba;PR;80230040;-25.444736;-49.266968;null;11;0;0;0;0;0;427;0;0;0;0;0;0;3;0;0;0;0;0;4
41164350;Em Atividade;Urbana;Privada;NOVO MUNDO;Curitiba;PR;81050310;null;null;null;7;113;0;0;0;0;0;0;8;0;0;0;0;0;7;0;0;0;0;0
41387635;Em Atividade;Urbana;Privada;REBOUCAS;Curitiba;PR;80215150;-25.444153;-49.256474;null;12;0;0;0;34;0;34;0;0;0;0;7;0;7;0;0;0;3;0;3
41356187;Em Atividade;Urbana;Privada;CIDADE INDUSTRIAL;Curitiba;PR;81310130;-25.50067;-49.322;null;6;139;0;0;0;0;0;3;17;0;0;0;0;0;6;0;0;0;0;0
41155351;Paralisada;Urbana;Privada;SAO FRANCISCO;Curitiba;PR;80510192;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41386345;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670130;-25.50417;-49.248962;null;33;101;384;201;0;0;0;8;16;30;25;0;0;0;8;18;9;0;0;0
41127030;Em Atividade;Urbana;Privada;TINGUI;Curitiba;PR;82600000;-25.386627;-49.215122;null;1;283;276;0;0;0;0;5;13;20;0;0;0;0;15;20;0;0;0;0
41130871;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81270330;-25.459942;-49.345284;null;16;136;407;0;0;0;0;20;13;21;0;0;0;0;6;16;0;0;0;0
41129679;Em Atividade;Urbana;Estadual;REBOUCAS;Curitiba;PR;80220080;-25.45324;-49.269745;null;16;0;0;186;143;0;0;21;0;0;22;16;0;0;0;0;9;6;0;0
41154509;Em Atividade;Urbana;Privada;BIGORRILHO;Curitiba;PR;80710240;-25.429695;-49.299408;null;24;242;0;0;0;0;0;3;24;0;0;0;0;0;18;0;0;0;0;0
41361946;Em Atividade;Urbana;Privada;CIDADE INDUSTRIAL;Curitiba;PR;81310120;-25.499445;-49.320984;null;4;57;0;0;0;0;0;0;7;0;0;0;0;0;4;0;0;0;0;0
